type,name,location,description,tags,image_url
hotel,Kanyam Tea Garden,,,,"datasets/project_imgfold/project_images\Kanyam Tea Garden\Kanyam Tea Garden 1.1.jpeg,datasets/project_imgfold/project_images\Kanyam Tea Garden\Kanyam Tea Garden 1.10.jpeg,datasets/project_imgfold/project_images\Kanyam Tea Garden\Kanyam Tea Garden 1.2.jpeg,datasets/project_imgfold/project_images\Kanyam Tea Garden\Kanyam Tea Garden 1.3.jpeg,datasets/project_imgfold/project_images\Kanyam Tea Garden\Kanyam Tea Garden 1.4.jpeg,datasets/project_imgfold/project_images\Kanyam Tea Garden\Kanyam Tea Garden 1.5.jpeg,datasets/project_imgfold/project_images\Kanyam Tea Garden\Kanyam Tea Garden 1.6.jpeg,datasets/project_imgfold/project_images\Kanyam Tea Garden\Kanyam Tea Garden 1.7.jpeg,datasets/project_imgfold/project_images\Kanyam Tea Garden\Kanyam Tea Garden 1.8.jpeg,datasets/project_imgfold/project_images\Kanyam Tea Garden\Kanyam Tea Garden 1.9.jpeg"
hotel,KapalKot,,,,"datasets/project_imgfold/project_images\KapalKot\download (1).jpeg,datasets/project_imgfold/project_images\KapalKot\download (2).jpeg,datasets/project_imgfold/project_images\KapalKot\download (3).jpeg,datasets/project_imgfold/project_images\KapalKot\download (4).jpeg,datasets/project_imgfold/project_images\KapalKot\download.jpeg"
hotel,Karaiya,,,,"datasets/project_imgfold/project_images\Karaiya\download (1).jpeg,datasets/project_imgfold/project_images\Karaiya\download (2).jpeg,datasets/project_imgfold/project_images\Karaiya\download (3).jpeg,datasets/project_imgfold/project_images\Karaiya\download (5).jpeg,datasets/project_imgfold/project_images\Karaiya\download.jpeg"
hotel,Karnali River Minor Spots,,,,"datasets/project_imgfold/project_images\Karnali River Minor Spots\Karnali River Minor Spots 1.1.jpeg,datasets/project_imgfold/project_images\Karnali River Minor Spots\Karnali River Minor Spots 1.10.jpeg,datasets/project_imgfold/project_images\Karnali River Minor Spots\Karnali River Minor Spots 1.2.jpeg,datasets/project_imgfold/project_images\Karnali River Minor Spots\Karnali River Minor Spots 1.3.jpeg,datasets/project_imgfold/project_images\Karnali River Minor Spots\Karnali River Minor Spots 1.4.jpeg,datasets/project_imgfold/project_images\Karnali River Minor Spots\Karnali River Minor Spots 1.5.jpeg,datasets/project_imgfold/project_images\Karnali River Minor Spots\Karnali River Minor Spots 1.6.jpeg,datasets/project_imgfold/project_images\Karnali River Minor Spots\Karnali River Minor Spots 1.7.jpeg,datasets/project_imgfold/project_images\Karnali River Minor Spots\Karnali River Minor Spots 1.8.jpeg,datasets/project_imgfold/project_images\Karnali River Minor Spots\Karnali River Minor Spots 1.9.jpeg"
hotel,Katahariya,,,,"datasets/project_imgfold/project_images\Katahariya\download.jpeg,datasets/project_imgfold/project_images\Katahariya\images (1).jpeg,datasets/project_imgfold/project_images\Katahariya\images (2).jpeg,datasets/project_imgfold/project_images\Katahariya\images (3).jpeg,datasets/project_imgfold/project_images\Katahariya\images.jpeg"
hotel,Katakuti,,,,"datasets/project_imgfold/project_images\Katakuti\download (1).jpeg,datasets/project_imgfold/project_images\Katakuti\download (2).jpeg,datasets/project_imgfold/project_images\Katakuti\download (3).jpeg,datasets/project_imgfold/project_images\Katakuti\download (5).jpeg,datasets/project_imgfold/project_images\Katakuti\download.jpeg"
hotel,Kathmandu,,,,"datasets/project_imgfold/project_images\Kathmandu\Kathmandu 1.1.jpeg,datasets/project_imgfold/project_images\Kathmandu\Kathmandu 1.10.jpeg,datasets/project_imgfold/project_images\Kathmandu\Kathmandu 1.2.jpeg,datasets/project_imgfold/project_images\Kathmandu\Kathmandu 1.3.jpeg,datasets/project_imgfold/project_images\Kathmandu\Kathmandu 1.4.jpeg,datasets/project_imgfold/project_images\Kathmandu\Kathmandu 1.5.jpeg,datasets/project_imgfold/project_images\Kathmandu\Kathmandu 1.6.jpeg,datasets/project_imgfold/project_images\Kathmandu\Kathmandu 1.7.jpeg,datasets/project_imgfold/project_images\Kathmandu\Kathmandu 1.8.jpeg,datasets/project_imgfold/project_images\Kathmandu\Kathmandu 1.9.jpeg"
hotel,Kathmandu Durbar Square,,,,"datasets/project_imgfold/project_images\Kathmandu Durbar Square\Kathmandu Durbar Square 1.1.jpeg,datasets/project_imgfold/project_images\Kathmandu Durbar Square\Kathmandu Durbar Square 1.10.jpeg,datasets/project_imgfold/project_images\Kathmandu Durbar Square\Kathmandu Durbar Square 1.2.jpeg,datasets/project_imgfold/project_images\Kathmandu Durbar Square\Kathmandu Durbar Square 1.3.jpeg,datasets/project_imgfold/project_images\Kathmandu Durbar Square\Kathmandu Durbar Square 1.4.jpeg,datasets/project_imgfold/project_images\Kathmandu Durbar Square\Kathmandu Durbar Square 1.5.jpeg,datasets/project_imgfold/project_images\Kathmandu Durbar Square\Kathmandu Durbar Square 1.6.jpeg,datasets/project_imgfold/project_images\Kathmandu Durbar Square\Kathmandu Durbar Square 1.7.jpeg,datasets/project_imgfold/project_images\Kathmandu Durbar Square\Kathmandu Durbar Square 1.8.jpeg,datasets/project_imgfold/project_images\Kathmandu Durbar Square\Kathmandu Durbar Square 1.9.jpeg"
hotel,Katunge,,,,"datasets/project_imgfold/project_images\Katunge\download (1).jpeg,datasets/project_imgfold/project_images\Katunge\download (2).jpeg,datasets/project_imgfold/project_images\Katunge\download (3).jpeg,datasets/project_imgfold/project_images\Katunge\download (4).jpeg,datasets/project_imgfold/project_images\Katunge\download.jpeg"
hotel,Kaule,,,,"datasets/project_imgfold/project_images\Kaule\download (1).jpeg,datasets/project_imgfold/project_images\Kaule\download (2).jpeg,datasets/project_imgfold/project_images\Kaule\download (3).jpeg,datasets/project_imgfold/project_images\Kaule\download (5).jpeg,datasets/project_imgfold/project_images\Kaule\download.jpeg"
hotel,Kavrepalanchok,,,,"datasets/project_imgfold/project_images\Kavrepalanchok\download (1).jpeg,datasets/project_imgfold/project_images\Kavrepalanchok\download (2).jpeg,datasets/project_imgfold/project_images\Kavrepalanchok\download (3).jpeg,datasets/project_imgfold/project_images\Kavrepalanchok\download (4).jpeg,datasets/project_imgfold/project_images\Kavrepalanchok\download.jpeg"
hotel,Kawasoti,,,,"datasets/project_imgfold/project_images\Kawasoti\download (1).jpeg,datasets/project_imgfold/project_images\Kawasoti\download (2).jpeg,datasets/project_imgfold/project_images\Kawasoti\download (3).jpeg,datasets/project_imgfold/project_images\Kawasoti\download (4).jpeg,datasets/project_imgfold/project_images\Kawasoti\download.jpeg"
hotel,Keemathnka,,,,"datasets/project_imgfold/project_images\Keemathnka\download (1).jpeg,datasets/project_imgfold/project_images\Keemathnka\download (2).jpeg,datasets/project_imgfold/project_images\Keemathnka\download (3).jpeg,datasets/project_imgfold/project_images\Keemathnka\download (4).jpeg,datasets/project_imgfold/project_images\Keemathnka\download.jpeg"
hotel,Keroun,,,,"datasets/project_imgfold/project_images\Keroun\download (1).jpeg,datasets/project_imgfold/project_images\Keroun\download (2).jpeg,datasets/project_imgfold/project_images\Keroun\download (3).jpeg,datasets/project_imgfold/project_images\Keroun\download (5).jpeg,datasets/project_imgfold/project_images\Keroun\download.jpeg"
hotel,Kewalpur,,,,"datasets/project_imgfold/project_images\Kewalpur\download (1).jpeg,datasets/project_imgfold/project_images\Kewalpur\download (2).jpeg,datasets/project_imgfold/project_images\Kewalpur\download (3).jpeg,datasets/project_imgfold/project_images\Kewalpur\download (5).jpeg,datasets/project_imgfold/project_images\Kewalpur\download.jpeg"
hotel,Khaira,,,,"datasets/project_imgfold/project_images\Khaira\download (1).jpeg,datasets/project_imgfold/project_images\Khaira\download (2).jpeg,datasets/project_imgfold/project_images\Khaira\download (5).jpeg,datasets/project_imgfold/project_images\Khaira\download.jpeg,datasets/project_imgfold/project_images\Khaira\images.jpeg"
hotel,Khairabang Temple,,,,"datasets/project_imgfold/project_images\Khairabang Temple\Khairabang Temple 1.1.jpeg,datasets/project_imgfold/project_images\Khairabang Temple\Khairabang Temple 1.10.jpeg,datasets/project_imgfold/project_images\Khairabang Temple\Khairabang Temple 1.2.jpeg,datasets/project_imgfold/project_images\Khairabang Temple\Khairabang Temple 1.3.jpeg,datasets/project_imgfold/project_images\Khairabang Temple\Khairabang Temple 1.4.jpeg,datasets/project_imgfold/project_images\Khairabang Temple\Khairabang Temple 1.5.jpeg,datasets/project_imgfold/project_images\Khairabang Temple\Khairabang Temple 1.6.jpeg,datasets/project_imgfold/project_images\Khairabang Temple\Khairabang Temple 1.7.jpeg,datasets/project_imgfold/project_images\Khairabang Temple\Khairabang Temple 1.8.jpeg,datasets/project_imgfold/project_images\Khairabang Temple\Khairabang Temple 1.9.jpeg"
hotel,Khairahani,,,,"datasets/project_imgfold/project_images\Khairahani\download (1).jpeg,datasets/project_imgfold/project_images\Khairahani\download (2).jpeg,datasets/project_imgfold/project_images\Khairahani\download (3).jpeg,datasets/project_imgfold/project_images\Khairahani\download (5).jpeg,datasets/project_imgfold/project_images\Khairahani\download.jpeg"
hotel,Khaireni Hill Viewpoint,,,,"datasets/project_imgfold/project_images\Khaireni Hill Viewpoint\Khaireni Hill Viewpoint 1.1.jpeg,datasets/project_imgfold/project_images\Khaireni Hill Viewpoint\Khaireni Hill Viewpoint 1.10.jpeg,datasets/project_imgfold/project_images\Khaireni Hill Viewpoint\Khaireni Hill Viewpoint 1.2.jpeg,datasets/project_imgfold/project_images\Khaireni Hill Viewpoint\Khaireni Hill Viewpoint 1.3.jpeg,datasets/project_imgfold/project_images\Khaireni Hill Viewpoint\Khaireni Hill Viewpoint 1.4.jpeg,datasets/project_imgfold/project_images\Khaireni Hill Viewpoint\Khaireni Hill Viewpoint 1.5.jpeg,datasets/project_imgfold/project_images\Khaireni Hill Viewpoint\Khaireni Hill Viewpoint 1.6.jpeg,datasets/project_imgfold/project_images\Khaireni Hill Viewpoint\Khaireni Hill Viewpoint 1.7.jpeg,datasets/project_imgfold/project_images\Khaireni Hill Viewpoint\Khaireni Hill Viewpoint 1.8.jpeg,datasets/project_imgfold/project_images\Khaireni Hill Viewpoint\Khaireni Hill Viewpoint 1.9.jpeg"
hotel,Khairi Chandanpur,,,,"datasets/project_imgfold/project_images\Khairi Chandanpur\download (1).jpeg,datasets/project_imgfold/project_images\Khairi Chandanpur\download (2).jpeg,datasets/project_imgfold/project_images\Khairi Chandanpur\download (3).jpeg,datasets/project_imgfold/project_images\Khairi Chandanpur\download (5).jpeg,datasets/project_imgfold/project_images\Khairi Chandanpur\download.jpeg"
hotel,Khalanga,,,,"datasets/project_imgfold/project_images\Khalanga\download (1).jpeg,datasets/project_imgfold/project_images\Khalanga\download (2).jpeg,datasets/project_imgfold/project_images\Khalanga\download (3).jpeg,datasets/project_imgfold/project_images\Khalanga\download (4).jpeg,datasets/project_imgfold/project_images\Khalanga\download.jpeg"
hotel,Khanar,,,,"datasets/project_imgfold/project_images\Khanar\download (1).jpeg,datasets/project_imgfold/project_images\Khanar\download (2).jpeg,datasets/project_imgfold/project_images\Khanar\download (3).jpeg,datasets/project_imgfold/project_images\Khanar\download (4).jpeg,datasets/project_imgfold/project_images\Khanar\download.jpeg"
hotel,Khangjim,,,,"datasets/project_imgfold/project_images\Khangjim\download (1).jpeg,datasets/project_imgfold/project_images\Khangjim\download (2).jpeg,datasets/project_imgfold/project_images\Khangjim\download (3).jpeg,datasets/project_imgfold/project_images\Khangjim\download (5).jpeg,datasets/project_imgfold/project_images\Khangjim\download.jpeg"
hotel,Khangsar,,,,"datasets/project_imgfold/project_images\Khangsar\download (1).jpeg,datasets/project_imgfold/project_images\Khangsar\download (2).jpeg,datasets/project_imgfold/project_images\Khangsar\download (3).jpeg,datasets/project_imgfold/project_images\Khangsar\download (5).jpeg,datasets/project_imgfold/project_images\Khangsar\download.jpeg"
hotel,Khaniyanbas,,,,"datasets/project_imgfold/project_images\Khaniyanbas\download (1).jpeg,datasets/project_imgfold/project_images\Khaniyanbas\download (2).jpeg,datasets/project_imgfold/project_images\Khaniyanbas\download (3).jpeg,datasets/project_imgfold/project_images\Khaniyanbas\download (4).jpeg,datasets/project_imgfold/project_images\Khaniyanbas\download.jpeg"
hotel,Khaptad Baba Ashram,,,,"datasets/project_imgfold/project_images\Khaptad Baba Ashram\Khaptad Baba Ashram 1.1.jpeg,datasets/project_imgfold/project_images\Khaptad Baba Ashram\Khaptad Baba Ashram 1.10.jpeg,datasets/project_imgfold/project_images\Khaptad Baba Ashram\Khaptad Baba Ashram 1.2.jpeg,datasets/project_imgfold/project_images\Khaptad Baba Ashram\Khaptad Baba Ashram 1.3.jpeg,datasets/project_imgfold/project_images\Khaptad Baba Ashram\Khaptad Baba Ashram 1.4.jpeg,datasets/project_imgfold/project_images\Khaptad Baba Ashram\Khaptad Baba Ashram 1.5.jpeg,datasets/project_imgfold/project_images\Khaptad Baba Ashram\Khaptad Baba Ashram 1.6.jpeg,datasets/project_imgfold/project_images\Khaptad Baba Ashram\Khaptad Baba Ashram 1.7.jpeg,datasets/project_imgfold/project_images\Khaptad Baba Ashram\Khaptad Baba Ashram 1.8.jpeg,datasets/project_imgfold/project_images\Khaptad Baba Ashram\Khaptad Baba Ashram 1.9.jpeg"
hotel,Khaptad National Park,,,,"datasets/project_imgfold/project_images\Khaptad National Park\Khaptad National Park 1.1.jpeg,datasets/project_imgfold/project_images\Khaptad National Park\Khaptad National Park 1.10.jpeg,datasets/project_imgfold/project_images\Khaptad National Park\Khaptad National Park 1.2.jpeg,datasets/project_imgfold/project_images\Khaptad National Park\Khaptad National Park 1.3.jpeg,datasets/project_imgfold/project_images\Khaptad National Park\Khaptad National Park 1.4.jpeg,datasets/project_imgfold/project_images\Khaptad National Park\Khaptad National Park 1.5.jpeg,datasets/project_imgfold/project_images\Khaptad National Park\Khaptad National Park 1.6.jpeg,datasets/project_imgfold/project_images\Khaptad National Park\Khaptad National Park 1.7.jpeg,datasets/project_imgfold/project_images\Khaptad National Park\Khaptad National Park 1.8.jpeg,datasets/project_imgfold/project_images\Khaptad National Park\Khaptad National Park 1.9.jpeg"
hotel,Khaptad Top View,,,,"datasets/project_imgfold/project_images\Khaptad Top View\Khaptad Top View 1.1.jpeg,datasets/project_imgfold/project_images\Khaptad Top View\Khaptad Top View 1.10.jpeg,datasets/project_imgfold/project_images\Khaptad Top View\Khaptad Top View 1.2.jpeg,datasets/project_imgfold/project_images\Khaptad Top View\Khaptad Top View 1.3.jpeg,datasets/project_imgfold/project_images\Khaptad Top View\Khaptad Top View 1.4.jpeg,datasets/project_imgfold/project_images\Khaptad Top View\Khaptad Top View 1.5.jpeg,datasets/project_imgfold/project_images\Khaptad Top View\Khaptad Top View 1.6.jpeg,datasets/project_imgfold/project_images\Khaptad Top View\Khaptad Top View 1.7.jpeg,datasets/project_imgfold/project_images\Khaptad Top View\Khaptad Top View 1.8.jpeg,datasets/project_imgfold/project_images\Khaptad Top View\Khaptad Top View 1.9.jpeg"
hotel,Khaptad Waterfall,,,,"datasets/project_imgfold/project_images\Khaptad Waterfall\Khaptad Waterfalls 1.1.jpeg,datasets/project_imgfold/project_images\Khaptad Waterfall\Khaptad Waterfalls 1.10.jpeg,datasets/project_imgfold/project_images\Khaptad Waterfall\Khaptad Waterfalls 1.2.jpeg,datasets/project_imgfold/project_images\Khaptad Waterfall\Khaptad Waterfalls 1.3.jpeg,datasets/project_imgfold/project_images\Khaptad Waterfall\Khaptad Waterfalls 1.4.jpeg,datasets/project_imgfold/project_images\Khaptad Waterfall\Khaptad Waterfalls 1.5.jpeg,datasets/project_imgfold/project_images\Khaptad Waterfall\Khaptad Waterfalls 1.6.jpeg,datasets/project_imgfold/project_images\Khaptad Waterfall\Khaptad Waterfalls 1.7.jpeg,datasets/project_imgfold/project_images\Khaptad Waterfall\Khaptad Waterfalls 1.8.jpeg,datasets/project_imgfold/project_images\Khaptad Waterfall\Khaptad Waterfalls 1.9.jpeg"
hotel,Kharanitar,,,,"datasets/project_imgfold/project_images\Kharanitar\download (1).jpeg,datasets/project_imgfold/project_images\Kharanitar\download (2).jpeg,datasets/project_imgfold/project_images\Kharanitar\download (3).jpeg,datasets/project_imgfold/project_images\Kharanitar\download (5).jpeg,datasets/project_imgfold/project_images\Kharanitar\download.jpeg"
hotel,Kharidhunga,,,,"datasets/project_imgfold/project_images\Kharidhunga\download (1).jpeg,datasets/project_imgfold/project_images\Kharidhunga\download (2).jpeg,datasets/project_imgfold/project_images\Kharidhunga\download (3).jpeg,datasets/project_imgfold/project_images\Kharidhunga\download (4).jpeg,datasets/project_imgfold/project_images\Kharidhunga\download.jpeg"
hotel,Kharpunath,,,,"datasets/project_imgfold/project_images\Kharpunath\download (1).jpeg,datasets/project_imgfold/project_images\Kharpunath\download (2).jpeg,datasets/project_imgfold/project_images\Kharpunath\download (3).jpeg,datasets/project_imgfold/project_images\Kharpunath\download (4).jpeg,datasets/project_imgfold/project_images\Kharpunath\download.jpeg"
hotel,Khojpur,,,,"datasets/project_imgfold/project_images\Khojpur\download (1).jpeg,datasets/project_imgfold/project_images\Khojpur\download (2).jpeg,datasets/project_imgfold/project_images\Khojpur\download (3).jpeg,datasets/project_imgfold/project_images\Khojpur\download (5).jpeg,datasets/project_imgfold/project_images\Khojpur\download.jpeg"
hotel,Khokana,,,,"datasets/project_imgfold/project_images\Khokana\Khokana 1.1.jpeg,datasets/project_imgfold/project_images\Khokana\Khokana 1.10.jpeg,datasets/project_imgfold/project_images\Khokana\Khokana 1.2.jpeg,datasets/project_imgfold/project_images\Khokana\Khokana 1.3.jpeg,datasets/project_imgfold/project_images\Khokana\Khokana 1.4.jpeg,datasets/project_imgfold/project_images\Khokana\Khokana 1.5.jpeg,datasets/project_imgfold/project_images\Khokana\Khokana 1.6.jpeg,datasets/project_imgfold/project_images\Khokana\Khokana 1.7.jpeg,datasets/project_imgfold/project_images\Khokana\Khokana 1.8.jpeg,datasets/project_imgfold/project_images\Khokana\Khokana 1.9.jpeg"
hotel,Khoksi,,,,"datasets/project_imgfold/project_images\Khoksi\download (1).jpeg,datasets/project_imgfold/project_images\Khoksi\download (2).jpeg,datasets/project_imgfold/project_images\Khoksi\download (3).jpeg,datasets/project_imgfold/project_images\Khoksi\download (5).jpeg,datasets/project_imgfold/project_images\Khoksi\download.jpeg"
hotel,Kholakharka,,,,"datasets/project_imgfold/project_images\Kholakharka\download (1).jpeg,datasets/project_imgfold/project_images\Kholakharka\download (2).jpeg,datasets/project_imgfold/project_images\Kholakharka\download (3).jpeg,datasets/project_imgfold/project_images\Kholakharka\download (4).jpeg,datasets/project_imgfold/project_images\Kholakharka\download.jpeg"
